Code,Description,last_updated
28897015,Hyalomma detritum scupense,09-06-2025
28898013,Mammoplasty revision,09-06-2025
28899017,Fetal OR intrauterine anoxia AND/OR hypoxia noted before labor in liveborn infant,09-06-2025
28900010,Fetal or intrauterine anoxia or hypoxia noted before labor in liveborn infant,09-06-2025
28901014,Legionella feeleii,09-06-2025
28902019,Replacement of cochlear prosthesis,09-06-2025
28903012,Psenes maculatus,09-06-2025
28904018,Silver driftfish,09-06-2025
28905017,"Modified radical mastectomy, bilateral",09-06-2025
28906016,Saddle sore,09-06-2025
28907013,Saddle gall,09-06-2025
28908015,Building insulator (machine),09-06-2025
28909011,Autopsied body,09-06-2025
28910018,"Autopsied body, NOS",09-06-2025
28911019,Aminophylline hydrous,09-06-2025
28912014,Multiple vitamin excess disease,09-06-2025
28913016,"Hypervitaminosis, multiple vitamins",09-06-2025
28914010,Hepatitis E antibody measurement,09-06-2025
28915011,Primary lacrimal atrophy,09-06-2025
28916012,Intervertebral foramen of thoracic vertebra,09-06-2025
28917015,"Intervertebral foramen of thoracic vertebra, NOS",09-06-2025
28918013,Norwegians,09-06-2025
28919017,Subcostal nerve,09-06-2025
28920011,Chronic respiratory disease,09-06-2025
28921010,"Chronic respiratory disease, NOS",09-06-2025
28922015,Subacute infectious disease,09-06-2025
28923013,Subacute infection,09-06-2025
28924019,Peripheral muscle fatigue,09-06-2025
28925018,Surgical repair of artery of extremity,09-06-2025
28926017,"Surgical repair of artery of extremity, NOS",09-06-2025
28927014,Babesia taylori,09-06-2025
28928016,Nasogastric tube,09-06-2025
28929012,Muscle function study,09-06-2025
28930019,"Muscle function study, NOS",09-06-2025
28931015,Retired procedure,09-06-2025
28932010,Subcutaneous tissue of wrist and hand,09-06-2025
28933017,Incision of epigastric region,09-06-2025
28934011,Mitral valve prosthesis,09-06-2025
28935012,Blood group antibody En^a^TS,09-06-2025
28936013,Treponema socranskii ss. socranskii,09-06-2025
28937016,Fasciola gigantica infection,09-06-2025
28938014,Postinfectious neuralgia,09-06-2025
28939018,Chlorhexidine,09-06-2025
28940016,Ancylostoma,09-06-2025
28941017,"Ancylostoma, NOS",09-06-2025
28942012,Thermophilic Streptomyces serine proteinase,09-06-2025
28943019,Transfer of tendon pes anserinus for repair of knee,09-06-2025
28944013,Slocum operation,09-06-2025
28945014,Transplantation of tendon pes anserinus for repair of knee,09-06-2025
28946010,Pes anserinus transfer,09-06-2025
28947018,Bartonellosis,09-06-2025
28948011,Verruga peruana,09-06-2025
28949015,Carrion's disease,09-06-2025
28950015,Oroya fever,09-06-2025
28951016,Infection by Bartonella bacilliformis,09-06-2025
28952011,Androsterone,09-06-2025
28953018,Trichostrongylus rugatus,09-06-2025
28954012,Blood group antibody Yh^a^,09-06-2025
28955013,Blood group antibody Yahuda,09-06-2025
28956014,"Biofeedback, strain gage",09-06-2025
28957017,Mumps nephritis,09-06-2025
28958010,4p partial monosomy syndrome,09-06-2025
28959019,Chromosome 4 short arm deletion syndrome,09-06-2025
28960012,4p minus syndrome,09-06-2025
28961011,Midline fusion defect syndrome,09-06-2025
28962016,Wolff-Hirschhorn syndrome,09-06-2025
28963014,Retired procedure,09-06-2025
28964015,Retired procedure,09-06-2025
28965019,Arthroplasty of carpometacarpal joint without implant,09-06-2025
28966018,Facies antonina,09-06-2025
28967010,Grafting of vein with patch,09-06-2025
28968017,Repair of vein with patch graft,09-06-2025
28969013,Congenital eventration of diaphragm,09-06-2025
28970014,Oesophagostomum longicaudum,09-06-2025
28971013,T3 uptake measurement,09-06-2025
28972018,Tri-iodothyronine resin uptake measurement,09-06-2025
28973011,T3U measurement,09-06-2025
28974017,Labial part of orbicularis oris muscle,09-06-2025
28975016,Helichrysum,09-06-2025
28976015,"Helichrysum, NOS",09-06-2025
28977012,Abscess of submandibular region,09-06-2025
28978019,Head of fourth rib,09-06-2025
28979010,Mucous membrane of urethra,09-06-2025
28980013,Tuberculosis of knee,09-06-2025
28981012,Brachial artery,09-06-2025
28982017,"Brachial artery, NOS",09-06-2025
28983010,Retired procedure,09-06-2025
28984016,Rod of retina,09-06-2025
28985015,Neonatal jaundice due to delayed conjugation,09-06-2025
28986019,"Neonatal jaundice due to delayed conjugation, NOS",09-06-2025
28987011,Subcutaneous calcification,09-06-2025
28988018,"Subcutaneous calcification, NOS",09-06-2025
28989014,Congenital absence of uterus,09-06-2025
28990017,Agenesis of uterus,09-06-2025
28991018,Congenital aplasia of uterus,09-06-2025
28992013,Ametria,09-06-2025
28993015,Closed subcapital fracture of femur,09-06-2025
28994014,Fibrochondrogenesis,09-06-2025
28995010,Syrmaticus elloti,09-06-2025
28996011,Elliot's pheasant,09-06-2025
28997019,"Arterial pressure monitoring, non-invasive method",09-06-2025
28998012,Cholic acid,09-06-2025
28999016,"3 alpha,7 alpha,12 alpha, Trihydroxycholanic acid",09-06-2025
29000019,Tri-saturated bile acid,09-06-2025
29001015,Scute,09-06-2025
29003017,"Uterine ligaments, NOS",09-06-2025
29004011,"Tetanus antitoxin, animal",09-06-2025
29005012,Hypsoblennius jenkinsi,09-06-2025
29006013,Mussel blenny,09-06-2025
29007016,Blood group antibody I^D^,09-06-2025
29008014,Anxiopsis sterocaria,09-06-2025
29009018,Increased general body function,09-06-2025
29010011,Trichotillomania,09-06-2025
29011010,Hair plucking,09-06-2025
29012015,Trichologia,09-06-2025
29013013,Conidiobolus lamprauges,09-06-2025
29014019,Diffuse interstitial keratitis,09-06-2025
29015018,Angioendotheliomatosis,09-06-2025
29016017,Keratitis bullosa,09-06-2025
29017014,Subtendinous bursa of subscapularis muscle,09-06-2025
29018016,Coracoid bursa,09-06-2025
29019012,Laboratory animal dander allergy,09-06-2025
29020018,Animal dander allergy,09-06-2025
29021019,Animal handlers' lung,09-06-2025
29022014,Laboratory animal allergy,09-06-2025
29023016,Laboratory technician lung,09-06-2025
29024010,Certain,09-06-2025
29025011,Certainty,09-06-2025
29026012,Vahlkampfia patuxent,09-06-2025
29027015,Thyroglobulin antibody measurement,09-06-2025
29028013,Anti-thyroglobulin antibody measurement,09-06-2025
29029017,"Thyroid autoantibody test, NOS",09-06-2025
29030010,Anti-thyroid antibody measurement,09-06-2025
29031014,Blood group antigen 754,09-06-2025
29032019,Blister of hand without infection,09-06-2025
29033012,Hair of neck,09-06-2025
29034018,Tela choroidea of lateral ventricle,09-06-2025
29035017,Cerebellar contusion without open intracranial wound AND with loss of consciousness,09-06-2025
29036016,Cerebellar contusion without open intracranial wound and with loss of consciousness of unspecified duration,09-06-2025
29037013,Pili torti,09-06-2025
29038015,Twisted hair,09-06-2025
29039011,Chlorine monofluoride,09-06-2025
29040013,Chlorine fluoride,09-06-2025
29041012,Dibromofluorescein,09-06-2025
29042017,Polydipsia,09-06-2025
29043010,Excessive thirst,09-06-2025
29044016,(R)-3-Amino-2-methylpropionate-pyruvate aminotransferase,09-06-2025
29045015,D-3-Aminoisobutyrate-pyruvate aminotransferase,09-06-2025
29046019,Plastic operation on hand with graft,09-06-2025
29047011,"Plastic operation on hand with graft, NOS",09-06-2025
29048018,"Plastic operation on hand with implant, NOS",09-06-2025
29049014,"Repair of hand with graft or implant, NOS",09-06-2025
29050014,Plastic operation on hand with implant,09-06-2025
29051013,Repair of hand with graft or implant,09-06-2025
29052018,Bridge of nose,09-06-2025
29053011,Retired procedure,09-06-2025
29054017,Dolichyl-phosphate xylosyltransferase,09-06-2025
29055016,Refractive keratoplasty,09-06-2025
29056015,Keratomeleusis,09-06-2025
29057012,Posterior sternoclavicular ligament,09-06-2025
29058019,Recement inlay,09-06-2025
29059010,Agranulocytosis,09-06-2025
29060017,Rock sparrow,09-06-2025
29061018,Sprain of coracohumeral ligament,09-06-2025
29062013,Infection by Wehrdikmansia,09-06-2025
29063015,"Infection by Wehrdikmansia, NOS",09-06-2025
29064014,Wehrdikmansiosis,09-06-2025
29065010,Extradural hemorrhage following injury with open intracranial wound and unspecified state of consciousness,09-06-2025
29066011,Ileocolic intussusception,09-06-2025
29067019,Java dove,09-06-2025
29068012,"Carnitine measurement, serum",09-06-2025
29069016,North American dipper,09-06-2025
29070015,Congenital diaphragmatic hernia,09-06-2025
29071016,"Congenital diaphragmatic hernia, NOS",09-06-2025
29072011,Pseudomonas pertucinogena,09-06-2025
29073018,Autosomal recessive asexual dwarfism,09-06-2025
29074012,Percina caprodes,09-06-2025
29075013,Logperch,09-06-2025
29076014,Late effect of fracture of neck of femur,09-06-2025
29077017,"Relaxant, induction and maintenance",09-06-2025
29078010,Central region of cell,09-06-2025
29079019,Repair of cervicosigmoidal fistula,09-06-2025
29080016,Closure of cervicosigmoidal fistula,09-06-2025
29081017,Nonvenomous insect bite of ear with infection,09-06-2025
29082012,^195^Iridium,09-06-2025
29083019,Ventricular shunt to nasopharynx,09-06-2025
29084013,Spillage of feces,09-06-2025
29085014,Maximum expiratory pressure,09-06-2025
29086010,Total hepatectomy,09-06-2025
29087018,Total resection of liver,09-06-2025
29088011,Pneumoperitoneum,09-06-2025
29089015,Peritoneal cavity free air,09-06-2025
29090012,Secondary localized osteoarthrosis of shoulder region,09-06-2025
29091011,Gastroduodenal fistula,09-06-2025
29092016,Mattress,09-06-2025
29093014,Open reduction of alveolar fracture of mandible,09-06-2025
29094015,Open reduction of fracture of alveolar process of mandible,09-06-2025
29095019,Coitus inversus,09-06-2025
29096018,Male succumbent coital position,09-06-2025
29097010,Filing of floating teeth,09-06-2025
29098017,Float teeth,09-06-2025
29099013,Winged scapula,09-06-2025
29100017,Scapula alata,09-06-2025
29101018,Bismuth subcarbonate,09-06-2025
29102013,Gang-gang cockateel,09-06-2025
29103015,Closed dislocation of lumbar vertebra,09-06-2025
29104014,Nisnas monkey,09-06-2025
29105010,"Dyspnea, class I",09-06-2025
29106011,"Dyspnoea, class I",09-06-2025
29107019,Composite graft,09-06-2025
29108012,Paragonimus mexicanus,09-06-2025
29109016,Male fiance,09-06-2025
29110014,Plant oil,09-06-2025
29111013,"Plant oil, NOS",09-06-2025
29112018,"Vegetable oil, NOS",09-06-2025
29113011,Vegetable oil,09-06-2025
29114017,"Bacterial colony elevation, flat",09-06-2025
29115016,Closed fracture of distal end of radius,09-06-2025
29116015,"Closed fracture of distal end of radius, NOS",09-06-2025
29117012,"Closed fracture of lower end of radius, NOS",09-06-2025
29118019,Closed fracture of lower end of radius,09-06-2025
29119010,Insulin receptor site,09-06-2025
29120016,^177^Ytterbium,09-06-2025
29121017,Retired procedure,09-06-2025
29122012,Adjustment disorder,09-06-2025
29123019,"Adjustment disorder, NOS",09-06-2025
29124013,Labor camp site,09-06-2025
29126010,Advancement of leaflet of heart valve,09-06-2025
29127018,"Advancement of leaflet of heart valve, NOS",09-06-2025
29128011,Acetonitrile,09-06-2025
29129015,Methyl cyanide,09-06-2025
29130013,Acquired deformity of limb,09-06-2025
29131012,"Acquired deformity of limb, NOS",09-06-2025
29132017,"Acquired deformity of limb, site unspecified",09-06-2025
29133010,Fetal valproate syndrome,09-06-2025
29134016,Foetal valproate syndrome,09-06-2025
29135015,Middle cerebral artery,09-06-2025
29136019,"Middle cerebral artery, NOS",09-06-2025
29137011,Sylvian artery,09-06-2025
29138018,Salmonella simi,09-06-2025
29139014,Allantoic cyst,09-06-2025
29140011,Congenital cyst of urachus,09-06-2025
29141010,Congenital urachal cyst,09-06-2025
29142015,Urachal cyst,09-06-2025
29143013,Spherocyte,09-06-2025
29144019,Spherocytosis,09-06-2025
29145018,Right inguinal triangle,09-06-2025
29146017,Right Hesselbach's triangle,09-06-2025
29147014,Burning vapor,09-06-2025
29148016,Right ventricular resection for infundibular stenosis with commissurotomy,09-06-2025
29149012,Retired procedure,09-06-2025
29150012,Oil in water agent,09-06-2025
29151011,"Oil in water agent, NOS",09-06-2025
29152016,Retired procedure,09-06-2025
29153014,Bookkeeping clerk,09-06-2025
29154015,Uracil mustard,09-06-2025
29155019,Uramustine,09-06-2025
29156018,Apraclonidine hydrochloride,09-06-2025
29157010,Aplonidine hydrochloride,09-06-2025
29158017,p-Aminoclonidine hydrochloride,09-06-2025
29159013,Repair of ectropion by suture,09-06-2025
29160015,Suture repair of ectropion,09-06-2025
29161016,Suture of eyelid with ectropion repair,09-06-2025
29162011,Lactation tetany of mares,09-06-2025
29163018,Transit tetany of mares,09-06-2025
29164012,Eclampsia of mares,09-06-2025
29165013,Poisoning by reserpine,09-06-2025
29166014,Retired procedure,09-06-2025
29167017,Division of joint capsule of knee,09-06-2025
29168010,Blister of interscapular region with infection,09-06-2025
29169019,Infestation by Demodex canis,09-06-2025
29170018,Datura species poisoning,09-06-2025
29171019,Hypoderma collagenase,09-06-2025
29172014,Hepaticolithotomy,09-06-2025
29173016,Lithotomy of hepatic ducts,09-06-2025
29174010,D-threo-Aldose dehydrogenase,09-06-2025
29175011,L-Fucose dehydrogenase,09-06-2025
29176012,"(2s,3r)-Aldose dehydrogenase",09-06-2025
29177015,Bluejay,09-06-2025
29178013,Idoxuridine ophthalmic preparation,09-06-2025
29179017,Chronic anoxic encephalopathy,09-06-2025
29180019,Ocular motility study,09-06-2025
29181015,"Ocular motility study, NOS",09-06-2025
29182010,Semisulcospira,09-06-2025
29183017,"Semisulcospira, NOS",09-06-2025
29184011,Problem of aging,09-06-2025
29185012,Non-alcoholic Korsakoff's psychosis,09-06-2025
29186013,Amniotic fluid embolism,09-06-2025
29187016,Carcinoma in pleomorphic adenoma,09-06-2025
29188014,^191^Osmium,09-06-2025
29189018,Primary cholangitis,09-06-2025
29190010,Simulation of physical illness,09-06-2025
29191014,Simulation of functional disorder,09-06-2025
29192019,Mimesis,09-06-2025
29193012,Hysterical simulation of disease,09-06-2025
29194018,Congenital clinodactyly,09-06-2025
29195017,Posterior lateral branch of right coronary artery,09-06-2025
29196016,Amino-acid acetyltransferase,09-06-2025
29197013,Open reduction of fracture of tibia and fibula,09-06-2025
29198015,Rumex,09-06-2025
29199011,"Rumex, NOS",09-06-2025
29200014,Dock,09-06-2025
29201013,Sorrel,09-06-2025
29202018,Mucocutaneous cryptococcosis,09-06-2025
29203011,Salmonella IV sachsenwald,09-06-2025
29204017,Compensated,09-06-2025
29205016,Decreased fertility,09-06-2025
29206015,Pygmy owl,09-06-2025
29207012,Clupea harengus pallasi,09-06-2025
29208019,Pacific herring,09-06-2025
29209010,Superior articular process of twelfth thoracic vertebra,09-06-2025
29210017,Cranial articular process of twelfth thoracic vertebra,09-06-2025
29211018,Freeing of entrapped extraocular muscle,09-06-2025
29212013,Psoroptes ovis,09-06-2025
29213015,Sheep scab mite,09-06-2025
29214014,Nucleus pulposus of intervertebral disc of thirteenth thoracic vertebra,09-06-2025
29215010,"Nucleus pulposus, T13-T14",09-06-2025
29216011,Aythya americana,09-06-2025
29217019,American red-headed pochard,09-06-2025
29218012,Pornographic stimulation,09-06-2025
29219016,Intraperitoneal pregnancy,09-06-2025
29220010,Revision of spinal neurostimulator electrodes,09-06-2025
29221014,Direct repair of artery of lower extremity,09-06-2025
29222019,Puncture wound of foot,09-06-2025
29223012,Pricked foot,09-06-2025
29224018,Nail bind,09-06-2025
29225017,Fat embolus,09-06-2025
29226016,Open dislocation of sternum,09-06-2025
29227013,New World quail,09-06-2025
29228015,"New World quail, NOS",09-06-2025
29229011,Precuneus,09-06-2025
29230018,Quadrate lobule,09-06-2025
29231019,Bilateral segmental vasectomy and ligation,09-06-2025
29232014,Patient referral for special education,09-06-2025
29233016,Basophilic myelocyte,09-06-2025
29234010,Division of ligament of hip,09-06-2025
29235011,Division of joint ligament of hip,09-06-2025
29236012,Mercury measurement,09-06-2025
29237015,"Mercury measurement, NOS",09-06-2025
29238013,Legionella rubilucens,09-06-2025
29239017,Superficial foreign body of vulva without major open wound but with infection,09-06-2025
29240015,Cervicocranial syndrome,09-06-2025
29241016,Barré-Liéou syndrome,09-06-2025
29242011,Posterior cervical sympathetic syndrome,09-06-2025
29243018,Barre-Lieou syndrome,09-06-2025
29244012,Tracheal cartilage,09-06-2025
29245013,Cerebellar sarcoma,09-06-2025
29246014,"Cerebellar sarcoma, NOS",09-06-2025
29247017,Adenovirus,09-06-2025
29248010,"Adenovirus, NOS",09-06-2025
29249019,"Adenovirus group, NOS",09-06-2025
29250019,Adenovirus group,09-06-2025
29251015,Fusobacterium necrogenes,09-06-2025
29252010,Acute gonorrhea of genitourinary tract,09-06-2025
29253017,"Acute gonorrhea of genitourinary tract, NOS",09-06-2025
29254011,Hernia belt,09-06-2025
29255012,Hernia truss,09-06-2025
29256013,Transudate,09-06-2025
29257016,Dapsone,09-06-2025
29258014,Diaminodiphenylsulfone,09-06-2025
29259018,DDS,09-06-2025
29260011,Excision of lesion of thoracoabdominal aorta with interposition graft replacement,09-06-2025
29261010,Etheostoma edwini,09-06-2025
29262015,Brown darter,09-06-2025
29263013,Retired procedure,09-06-2025
